4000.11610aaaaa0.90603
3998.18741aaaaa0.90592
3996.25871aaaaa0.90626
3994.33001aaaaa0.90656
3992.40132aaaaa0.90650
3990.47262aaaaa0.90647
3988.54393aaaaa0.90651
3986.61523aaaaa0.90673
3984.68653aaaaa0.90715
3982.75784aaaaa0.90743
3980.82914aaaaa0.90737
3978.90044aaaaa0.90738
3976.97175aaaaa0.90773
3975.04305aaaaa0.90799
3973.11436aaaaa0.90800
3971.18566aaaaa0.90809
3969.25696aaaaa0.90835
3967.32827aaaaa0.90851
3965.39957aaaaa0.90870
3963.47087aaaaa0.90910
3961.54218aaaaa0.90937
3959.61348aaaaa0.90921
3957.68479aaaaa0.90931
3955.75609aaaaa0.90948
3953.82739aaaaa0.90962
3951.89870aaaaa0.90982
3949.97000aaaaa0.91016
3948.04130aaaaa0.91040
3946.11261aaaaa0.91040
3944.18391aaaaa0.91091
3942.25521aaaaa0.91134
3940.32652aaaaa0.91107
3938.39782aaaaa0.91116
3936.46913aaaaa0.91132
3934.54043aaaaa0.91163
3932.61173aaaaa0.91218
3930.68304aaaaa0.91220
3928.75434aaaaa0.91237
3926.82564aaaaa0.91279
3924.89695aaaaa0.91330
3922.96825aaaaa0.91309
3921.03956aaaaa0.91327
3919.11086aaaaa0.91361
3917.18216aaaaa0.91413
3915.25347aaaaa0.91401
3913.32477aaaaa0.91431
3911.39607aaaaa0.91481
3909.46738aaaaa0.91507
3907.53868aaaaa0.91516
3905.60999aaaaa0.91551
3903.68129aaaaa0.91554
3901.75259aaaaa0.91540
3899.82390aaaaa0.91592
3897.89520aaaaa0.91584
3895.96650aaaaa0.91589
3894.03781aaaaa0.91655
3892.10911aaaaa0.91740
3890.18042aaaaa0.91694
3888.25172aaaaa0.91671
3886.32302aaaaa0.91798
3884.39433aaaaa0.91729
3882.46563aaaaa0.91718
3880.53693aaaaa0.91840
3878.60824aaaaa0.91805
3876.67954aaaaa0.91795
3874.75084aaaaa0.91849
3872.82215aaaaa0.91826
3870.89345aaaaa0.91907
3868.96476aaaaa0.91879
3867.03606aaaaa0.91828
3865.10736aaaaa0.91948
3863.17867aaaaa0.91926
3861.24997aaaaa0.91900
3859.32127aaaaa0.91853
3857.39258aaaaa0.91843
3855.46388aaaaa0.91956
3853.53519aaaaa0.92047
3851.60649aaaaa0.91885
3849.67779aaaaa0.91865
3847.74910aaaaa0.91958
3845.82040aaaaa0.92017
3843.89170aaaaa0.92046
3841.96301aaaaa0.92017
3840.03431aaaaa0.92030
3838.10562aaaaa0.92097
3836.17692aaaaa0.92043
3834.24822aaaaa0.92044
3832.31953aaaaa0.92116
3830.39083aaaaa0.92124
3828.46213aaaaa0.92117
3826.53344aaaaa0.92125
3824.60474aaaaa0.92095
3822.67604aaaaa0.92197
3820.74735aaaaa0.92212
3818.81865aaaaa0.92073
3816.88996aaaaa0.92182
3814.96126aaaaa0.92176
3813.03256aaaaa0.92112
3811.10387aaaaa0.92144
3809.17517aaaaa0.92207
3807.24647aaaaa0.92299
3805.31778aaaaa0.92195
3803.38908aaaaa0.92224
3801.46039aaaaa0.92324
3799.53169aaaaa0.92180
3797.60299aaaaa0.92208
3795.67430aaaaa0.92283
3793.74560aaaaa0.92276
3791.81690aaaaa0.92286
3789.88821aaaaa0.92295
3787.95951aaaaa0.92302
3786.03082aaaaa0.92320
3784.10212aaaaa0.92315
3782.17342aaaaa0.92295
3780.24473aaaaa0.92337
3778.31603aaaaa0.92321
3776.38733aaaaa0.92288
3774.45864aaaaa0.92293
3772.52994aaaaa0.92308
3770.60125aaaaa0.92367
3768.67255aaaaa0.92336
3766.74385aaaaa0.92335
3764.81516aaaaa0.92337
3762.88646aaaaa0.92297
3760.95776aaaaa0.92343
3759.02907aaaaa0.92348
3757.10037aaaaa0.92286
3755.17167aaaaa0.92230
3753.24298aaaaa0.92292
3751.31428aaaaa0.92316
3749.38559aaaaa0.92266
3747.45689aaaaa0.92141
3745.52819aaaaa0.92324
3743.59950aaaaa0.92326
3741.67080aaaaa0.92190
3739.74210aaaaa0.92236
3737.81341aaaaa0.92297
3735.88471aaaaa0.92318
3733.95602aaaaa0.92272
3732.02732aaaaa0.92301
3730.09862aaaaa0.92253
3728.16993aaaaa0.92291
3726.24123aaaaa0.92338
3724.31253aaaaa0.92307
3722.38384aaaaa0.92332
3720.45514aaaaa0.92332
3718.52645aaaaa0.92319
3716.59775aaaaa0.92263
3714.66905aaaaa0.92254
3712.74036aaaaa0.92333
3710.81166aaaaa0.92304
3708.88296aaaaa0.92247
3706.95427aaaaa0.92198
3705.02557aaaaa0.92198
3703.09688aaaaa0.92224
3701.16818aaaaa0.92202
3699.23948aaaaa0.92122
3697.31079aaaaa0.92099
3695.38209aaaaa0.92063
3693.45339aaaaa0.92020
3691.52470aaaaa0.92030
3689.59600aaaaa0.92033
3687.66730aaaaa0.91955
3685.73861aaaaa0.91808
3683.80991aaaaa0.91779
3681.88122aaaaa0.91725
3679.95252aaaaa0.91641
3678.02382aaaaa0.91579
3676.09513aaaaa0.91622
3674.16643aaaaa0.91371
3672.23773aaaaa0.91220
3670.30904aaaaa0.91268
3668.38034aaaaa0.91089
3666.45165aaaaa0.90916
3664.52295aaaaa0.90812
3662.59425aaaaa0.90672
3660.66556aaaaa0.90481
3658.73686aaaaa0.90306
3656.80816aaaaa0.90171
3654.87947aaaaa0.89874
3652.95077aaaaa0.89646
3651.02208aaaaa0.89552
3649.09338aaaaa0.89323
3647.16468aaaaa0.89004
3645.23599aaaaa0.88704
3643.30729aaaaa0.88471
3641.37859aaaaa0.88225
3639.44990aaaaa0.87948
3637.52120aaaaa0.87655
3635.59250aaaaa0.87358
3633.66381aaaaa0.87023
3631.73511aaaaa0.86680
3629.80642aaaaa0.86492
3627.87772aaaaa0.86086
3625.94902aaaaa0.85622
3624.02033aaaaa0.85298
3622.09163aaaaa0.84998
3620.16293aaaaa0.84698
3618.23424aaaaa0.84264
3616.30554aaaaa0.83807
3614.37685aaaaa0.83448
3612.44815aaaaa0.83048
3610.51945aaaaa0.82610
3608.59076aaaaa0.82220
3606.66206aaaaa0.81736
3604.73336aaaaa0.81282
3602.80467aaaaa0.80866
3600.87597aaaaa0.80440
3598.94728aaaaa0.79985
3597.01858aaaaa0.79536
3595.08988aaaaa0.79100
3593.16119aaaaa0.78592
3591.23249aaaaa0.78104
3589.30379aaaaa0.77737
3587.37510aaaaa0.77325
3585.44640aaaaa0.76790
3583.51771aaaaa0.76300
3581.58901aaaaa0.75878
3579.66031aaaaa0.75445
3577.73162aaaaa0.75019
3575.80292aaaaa0.74602
3573.87422aaaaa0.74179
3571.94553aaaaa0.73768
3570.01683aaaaa0.73418
3568.08813aaaaa0.73122
3566.15944aaaaa0.72693
3564.23074aaaaa0.72242
3562.30205aaaaa0.71870
3560.37335aaaaa0.71536
3558.44465aaaaa0.71197
3556.51596aaaaa0.70870
3554.58726aaaaa0.70576
3552.65856aaaaa0.70293
3550.72987aaaaa0.69973
3548.80117aaaaa0.69675
3546.87248aaaaa0.69451
3544.94378aaaaa0.69190
3543.01508aaaaa0.68902
3541.08639aaaaa0.68635
3539.15769aaaaa0.68386
3537.22899aaaaa0.68175
3535.30030aaaaa0.67946
3533.37160aaaaa0.67715
3531.44291aaaaa0.67505
3529.51421aaaaa0.67323
3527.58551aaaaa0.67145
3525.65682aaaaa0.66944
3523.72812aaaaa0.66779
3521.79942aaaaa0.66586
3519.87073aaaaa0.66394
3517.94203aaaaa0.66224
3516.01333aaaaa0.66063
3514.08464aaaaa0.65923
3512.15594aaaaa0.65789
3510.22725aaaaa0.65676
3508.29855aaaaa0.65519
3506.36985aaaaa0.65368
3504.44116aaaaa0.65268
3502.51246aaaaa0.65150
3500.58376aaaaa0.65001
3498.65507aaaaa0.64864
3496.72637aaaaa0.64754
3494.79768aaaaa0.64647
3492.86898aaaaa0.64549
3490.94028aaaaa0.64446
3489.01159aaaaa0.64348
3487.08289aaaaa0.64241
3485.15419aaaaa0.64136
3483.22550aaaaa0.64072
3481.29680aaaaa0.63985
3479.36811aaaaa0.63889
3477.43941aaaaa0.63813
3475.51071aaaaa0.63756
3473.58202aaaaa0.63694
3471.65332aaaaa0.63621
3469.72462aaaaa0.63561
3467.79593aaaaa0.63488
3465.86723aaaaa0.63408
3463.93854aaaaa0.63343
3462.00984aaaaa0.63295
3460.08114aaaaa0.63236
3458.15245aaaaa0.63179
3456.22375aaaaa0.63131
3454.29505aaaaa0.63072
3452.36636aaaaa0.63016
3450.43766aaaaa0.62967
3448.50896aaaaa0.62930
3446.58027aaaaa0.62869
3444.65157aaaaa0.62798
3442.72288aaaaa0.62779
3440.79418aaaaa0.62750
3438.86548aaaaa0.62732
3436.93679aaaaa0.62708
3435.00809aaaaa0.62661
3433.07939aaaaa0.62606
3431.15070aaaaa0.62566
3429.22200aaaaa0.62528
3427.29331aaaaa0.62473
3425.36461aaaaa0.62434
3423.43591aaaaa0.62416
3421.50722aaaaa0.62412
3419.57852aaaaa0.62390
3417.64982aaaaa0.62362
3415.72113aaaaa0.62337
3413.79243aaaaa0.62304
3411.86374aaaaa0.62284
3409.93504aaaaa0.62264
3408.00634aaaaa0.62250
3406.07765aaaaa0.62221
3404.14895aaaaa0.62196
3402.22025aaaaa0.62205
3400.29156aaaaa0.62189
3398.36286aaaaa0.62141
3396.43417aaaaa0.62110
3394.50547aaaaa0.62105
3392.57677aaaaa0.62095
3390.64808aaaaa0.62063
3388.71938aaaaa0.62039
3386.79068aaaaa0.62027
3384.86199aaaaa0.62017
3382.93329aaaaa0.62001
3381.00459aaaaa0.61986
3379.07590aaaaa0.61959
3377.14720aaaaa0.61946
3375.21851aaaaa0.61941
3373.28981aaaaa0.61930
3371.36111aaaaa0.61929
3369.43242aaaaa0.61928
3367.50372aaaaa0.61928
3365.57502aaaaa0.61917
3363.64633aaaaa0.61891
3361.71763aaaaa0.61871
3359.78894aaaaa0.61856
3357.86024aaaaa0.61841
3355.93154aaaaa0.61835
3354.00285aaaaa0.61841
3352.07415aaaaa0.61842
3350.14545aaaaa0.61831
3348.21676aaaaa0.61815
3346.28806aaaaa0.61808
3344.35937aaaaa0.61804
3342.43067aaaaa0.61797
3340.50197aaaaa0.61790
3338.57328aaaaa0.61783
3336.64458aaaaa0.61782
3334.71588aaaaa0.61777
3332.78719aaaaa0.61767
3330.85849aaaaa0.61759
3328.92979aaaaa0.61760
3327.00110aaaaa0.61768
3325.07240aaaaa0.61764
3323.14371aaaaa0.61762
3321.21501aaaaa0.61763
3319.28631aaaaa0.61760
3317.35762aaaaa0.61760
3315.42892aaaaa0.61754
3313.50022aaaaa0.61754
3311.57153aaaaa0.61776
3309.64283aaaaa0.61796
3307.71414aaaaa0.61803
3305.78544aaaaa0.61814
3303.85674aaaaa0.61812
3301.92805aaaaa0.61796
3299.99935aaaaa0.61790
3298.07065aaaaa0.61797
3296.14196aaaaa0.61814
3294.21326aaaaa0.61827
3292.28457aaaaa0.61839
3290.35587aaaaa0.61829
3288.42717aaaaa0.61810
3286.49848aaaaa0.61822
3284.56978aaaaa0.61837
3282.64108aaaaa0.61843
3280.71239aaaaa0.61853
3278.78369aaaaa0.61859
3276.85500aaaaa0.61871
3274.92630aaaaa0.61895
3272.99760aaaaa0.61928
3271.06891aaaaa0.61954
3269.14021aaaaa0.61947
3267.21151aaaaa0.61936
3265.28282aaaaa0.61947
3263.35412aaaaa0.61961
3261.42542aaaaa0.61973
3259.49673aaaaa0.61994
3257.56803aaaaa0.62023
3255.63934aaaaa0.62040
3253.71064aaaaa0.62052
3251.78194aaaaa0.62063
3249.85325aaaaa0.62079
3247.92455aaaaa0.62112
3245.99585aaaaa0.62146
3244.06716aaaaa0.62170
3242.13846aaaaa0.62189
3240.20977aaaaa0.62211
3238.28107aaaaa0.62233
3236.35237aaaaa0.62253
3234.42368aaaaa0.62274
3232.49498aaaaa0.62277
3230.56628aaaaa0.62278
3228.63759aaaaa0.62313
3226.70889aaaaa0.62350
3224.78020aaaaa0.62367
3222.85150aaaaa0.62388
3220.92280aaaaa0.62420
3218.99411aaaaa0.62447
3217.06541aaaaa0.62468
3215.13671aaaaa0.62493
3213.20802aaaaa0.62515
3211.27932aaaaa0.62546
3209.35063aaaaa0.62586
3207.42193aaaaa0.62614
3205.49323aaaaa0.62637
3203.56454aaaaa0.62655
3201.63584aaaaa0.62680
3199.70714aaaaa0.62723
3197.77845aaaaa0.62749
3195.84975aaaaa0.62762
3193.92105aaaaa0.62799
3191.99236aaaaa0.62844
3190.06366aaaaa0.62889
3188.13497aaaaa0.62926
3186.20627aaaaa0.62961
3184.27757aaaaa0.62990
3182.34888aaaaa0.63027
3180.42018aaaaa0.63087
3178.49148aaaaa0.63142
3176.56279aaaaa0.63178
3174.63409aaaaa0.63206
3172.70540aaaaa0.63241
3170.77670aaaaa0.63290
3168.84800aaaaa0.63347
3166.91931aaaaa0.63398
3164.99061aaaaa0.63444
3163.06191aaaaa0.63493
3161.13322aaaaa0.63544
3159.20452aaaaa0.63612
3157.27583aaaaa0.63675
3155.34713aaaaa0.63735
3153.41843aaaaa0.63798
3151.48974aaaaa0.63850
3149.56104aaaaa0.63909
3147.63234aaaaa0.63973
3145.70365aaaaa0.64036
3143.77495aaaaa0.64104
3141.84625aaaaa0.64181
3139.91756aaaaa0.64255
3137.98886aaaaa0.64309
3136.06017aaaaa0.64357
3134.13147aaaaa0.64420
3132.20277aaaaa0.64501
3130.27408aaaaa0.64590
3128.34538aaaaa0.64676
3126.41668aaaaa0.64750
3124.48799aaaaa0.64822
3122.55929aaaaa0.64912
3120.63060aaaaa0.65007
3118.70190aaaaa0.65096
3116.77320aaaaa0.65184
3114.84451aaaaa0.65257
3112.91581aaaaa0.65319
3110.98711aaaaa0.65408
3109.05842aaaaa0.65508
3107.12972aaaaa0.65594
3105.20103aaaaa0.65679
3103.27233aaaaa0.65770
3101.34363aaaaa0.65872
3099.41494aaaaa0.65971
3097.48624aaaaa0.66072
3095.55754aaaaa0.66178
3093.62885aaaaa0.66280
3091.70015aaaaa0.66390
3089.77146aaaaa0.66493
3087.84276aaaaa0.66593
3085.91406aaaaa0.66706
3083.98537aaaaa0.66825
3082.05667aaaaa0.66949
3080.12797aaaaa0.67061
3078.19928aaaaa0.67160
3076.27058aaaaa0.67264
3074.34188aaaaa0.67374
3072.41319aaaaa0.67482
3070.48449aaaaa0.67595
3068.55580aaaaa0.67730
3066.62710aaaaa0.67861
3064.69840aaaaa0.67974
3062.76971aaaaa0.68083
3060.84101aaaaa0.68194
3058.91231aaaaa0.68317
3056.98362aaaaa0.68450
3055.05492aaaaa0.68568
3053.12623aaaaa0.68689
3051.19753aaaaa0.68818
3049.26883aaaaa0.68943
3047.34014aaaaa0.69071
3045.41144aaaaa0.69201
3043.48274aaaaa0.69321
3041.55405aaaaa0.69434
3039.62535aaaaa0.69554
3037.69666aaaaa0.69683
3035.76796aaaaa0.69812
3033.83926aaaaa0.69928
3031.91057aaaaa0.70031
3029.98187aaaaa0.70133
3028.05317aaaaa0.70243
3026.12448aaaaa0.70357
3024.19578aaaaa0.70472
3022.26708aaaaa0.70583
3020.33839aaaaa0.70686
3018.40969aaaaa0.70786
3016.48100aaaaa0.70885
3014.55230aaaaa0.70972
3012.62360aaaaa0.71040
3010.69491aaaaa0.71087
3008.76621aaaaa0.71127
3006.83751aaaaa0.71177
3004.90882aaaaa0.71218
3002.98012aaaaa0.71232
3001.05143aaaaa0.71237
2999.12273aaaaa0.71235
2997.19403aaaaa0.71200
2995.26534aaaaa0.71154
2993.33664aaaaa0.71110
2991.40794aaaaa0.71034
2989.47925aaaaa0.70930
2987.55055aaaaa0.70826
2985.62186aaaaa0.70726
2983.69316aaaaa0.70612
2981.76446aaaaa0.70481
2979.83577aaaaa0.70349
2977.90707aaaaa0.70212
2975.97837aaaaa0.70077
2974.04968aaaaa0.69946
2972.12098aaaaa0.69808
2970.19229aaaaa0.69693
2968.26359aaaaa0.69586
2966.33489aaaaa0.69447
2964.40620aaaaa0.69301
2962.47750aaaaa0.69160
2960.54880aaaaa0.68995
2958.62011aaaaa0.68805
2956.69141aaaaa0.68601
2954.76271aaaaa0.68394
2952.83402aaaaa0.68190
2950.90532aaaaa0.67976
2948.97663aaaaa0.67782
2947.04793aaaaa0.67616
2945.11923aaaaa0.67453
2943.19054aaaaa0.67303
2941.26184aaaaa0.67163
2939.33314aaaaa0.67049
2937.40445aaaaa0.66971
2935.47575aaaaa0.66908
2933.54706aaaaa0.66867
2931.61836aaaaa0.66849
2929.68966aaaaa0.66849
2927.76097aaaaa0.66860
2925.83227aaaaa0.66881
2923.90357aaaaa0.66914
2921.97488aaaaa0.66945
2920.04618aaaaa0.66981
2918.11749aaaaa0.67016
2916.18879aaaaa0.67047
2914.26009aaaaa0.67094
2912.33140aaaaa0.67140
2910.40270aaaaa0.67177
2908.47400aaaaa0.67218
2906.54531aaaaa0.67248
2904.61661aaaaa0.67272
2902.68792aaaaa0.67295
2900.75922aaaaa0.67314
2898.83052aaaaa0.67332
2896.90183aaaaa0.67341
2894.97313aaaaa0.67352
2893.04443aaaaa0.67369
2891.11574aaaaa0.67374
2889.18704aaaaa0.67383
2887.25834aaaaa0.67415
2885.32965aaaaa0.67461
2883.40095aaaaa0.67515
2881.47226aaaaa0.67588
2879.54356aaaaa0.67689
2877.61486aaaaa0.67802
2875.68617aaaaa0.67931
2873.75747aaaaa0.68078
2871.82877aaaaa0.68226
2869.90008aaaaa0.68376
2867.97138aaaaa0.68535
2866.04269aaaaa0.68703
2864.11399aaaaa0.68862
2862.18529aaaaa0.69013
2860.25660aaaaa0.69168
2858.32790aaaaa0.69315
2856.39920aaaaa0.69457
2854.47051aaaaa0.69600
2852.54181aaaaa0.69741
2850.61312aaaaa0.69880
2848.68442aaaaa0.70014
2846.75572aaaaa0.70142
2844.82703aaaaa0.70276
2842.89833aaaaa0.70420
2840.96963aaaaa0.70564
2839.04094aaaaa0.70703
2837.11224aaaaa0.70841
2835.18354aaaaa0.70988
2833.25485aaaaa0.71131
2831.32615aaaaa0.71255
2829.39746aaaaa0.71370
2827.46876aaaaa0.71494
2825.54006aaaaa0.71632
2823.61137aaaaa0.71754
2821.68267aaaaa0.71864
2819.75397aaaaa0.71984
2817.82528aaaaa0.72103
2815.89658aaaaa0.72225
2813.96789aaaaa0.72337
2812.03919aaaaa0.72441
2810.11049aaaaa0.72555
2808.18180aaaaa0.72660
2806.25310aaaaa0.72750
2804.32440aaaaa0.72845
2802.39571aaaaa0.72951
2800.46701aaaaa0.73055
2798.53832aaaaa0.73147
2796.60962aaaaa0.73238
2794.68092aaaaa0.73331
2792.75223aaaaa0.73419
2790.82353aaaaa0.73507
2788.89483aaaaa0.73596
2786.96614aaaaa0.73684
2785.03744aaaaa0.73769
2783.10875aaaaa0.73851
2781.18005aaaaa0.73931
2779.25135aaaaa0.74002
2777.32266aaaaa0.74076
2775.39396aaaaa0.74155
2773.46526aaaaa0.74222
2771.53657aaaaa0.74284
2769.60787aaaaa0.74340
2767.67917aaaaa0.74403
2765.75048aaaaa0.74480
2763.82178aaaaa0.74541
2761.89309aaaaa0.74591
2759.96439aaaaa0.74642
2758.03569aaaaa0.74688
2756.10700aaaaa0.74734
2754.17830aaaaa0.74786
2752.24960aaaaa0.74838
2750.32091aaaaa0.74878
2748.39221aaaaa0.74911
2746.46352aaaaa0.74952
2744.53482aaaaa0.74998
2742.60612aaaaa0.75035
2740.67743aaaaa0.75059
2738.74873aaaaa0.75082
2736.82003aaaaa0.75115
2734.89134aaaaa0.75147
2732.96264aaaaa0.75181
2731.03395aaaaa0.75215
2729.10525aaaaa0.75236
2727.17655aaaaa0.75262
2725.24786aaaaa0.75302
2723.31916aaaaa0.75336
2721.39046aaaaa0.75367
2719.46177aaaaa0.75402
2717.53307aaaaa0.75441
2715.60438aaaaa0.75476
2713.67568aaaaa0.75503
2711.74698aaaaa0.75537
2709.81829aaaaa0.75583
2707.88959aaaaa0.75628
2705.96089aaaaa0.75669
2704.03220aaaaa0.75715
2702.10350aaaaa0.75758
2700.17480aaaaa0.75799
2698.24611aaaaa0.75845
2696.31741aaaaa0.75893
2694.38872aaaaa0.75943
2692.46002aaaaa0.75988
2690.53132aaaaa0.76035
2688.60263aaaaa0.76090
2686.67393aaaaa0.76136
2684.74523aaaaa0.76190
2682.81654aaaaa0.76253
2680.88784aaaaa0.76308
2678.95915aaaaa0.76372
2677.03045aaaaa0.76433
2675.10175aaaaa0.76485
2673.17306aaaaa0.76550
2671.24436aaaaa0.76620
2669.31566aaaaa0.76680
2667.38697aaaaa0.76739
2665.45827aaaaa0.76811
2663.52958aaaaa0.76883
2661.60088aaaaa0.76952
2659.67218aaaaa0.77019
2657.74349aaaaa0.77093
2655.81479aaaaa0.77172
2653.88609aaaaa0.77236
2651.95740aaaaa0.77307
2650.02870aaaaa0.77387
2648.10000aaaaa0.77454
2646.17131aaaaa0.77525
2644.24261aaaaa0.77596
2642.31392aaaaa0.77675
2640.38522aaaaa0.77756
2638.45652aaaaa0.77828
2636.52783aaaaa0.77906
2634.59913aaaaa0.77987
2632.67043aaaaa0.78056
2630.74174aaaaa0.78126
2628.81304aaaaa0.78204
2626.88435aaaaa0.78277
2624.95565aaaaa0.78352
2623.02695aaaaa0.78432
2621.09826aaaaa0.78503
2619.16956aaaaa0.78562
2617.24086aaaaa0.78625
2615.31217aaaaa0.78705
2613.38347aaaaa0.78784
2611.45478aaaaa0.78845
2609.52608aaaaa0.78901
2607.59738aaaaa0.78963
2605.66869aaaaa0.79030
2603.73999aaaaa0.79093
2601.81129aaaaa0.79156
2599.88260aaaaa0.79217
