time_period,GDP,Consumption,Government,Investment,Exports,Imports
1996-01-01,26026.537896050115,18640.23303758132,3401.0085159066393,4757.557367163191,10230.184706633796,11068.204986800874
1996-04-01,26069.495601227572,19355.776321589266,3423.213262172361,4675.357572054299,10074.529128333079,11390.348648179297
1996-07-01,26541.550747562054,19351.277447611556,3474.6784484589302,4819.08182623892,10466.664019698104,11862.508668309601
1996-10-01,26863.32545470103,19612.555310541804,3465.356864423095,4789.6087750592405,11322.427178195967,12222.330402078445
1997-01-01,26860.64128590562,19160.113784062654,3363.7663841924345,4893.958180999375,10763.14309590136,11837.329722528077
1997-04-01,27685.512859135197,20134.167199959156,3530.511937225162,5525.365087509617,12132.815155244298,13331.224811659886
1997-07-01,27956.02333531963,20523.7296889256,3614.4172810588857,5233.960983323829,11942.456664162257,13059.285804530784
1997-10-01,28914.35046052561,19989.573049338433,3590.2548728752495,5921.436061017379,11957.265072390748,13308.725700896362
1998-01-01,29497.560640637646,20199.204011328722,3559.9370428521997,6249.852805407003,12273.192302807167,13803.173920527483
1998-04-01,29517.97848082587,20302.454545111465,3934.4565248324284,6316.140772811979,13260.983005593436,14234.15203134377
1998-07-01,29676.970776378323,20538.070618471083,3883.8599781402863,6550.732711713362,13349.636401927444,14084.483007400033
1998-10-01,30452.40577441333,20765.358803823303,3945.965621099369,7360.660406041893,13969.0240907766,15429.151588067492
1999-01-01,30409.585624862535,20874.506367814363,4238.561903140298,6715.744090508778,13860.205316125408,14882.515760486713
1999-04-01,30852.805443692876,21271.081687852435,4008.541783259082,6536.662763311351,12777.823958755225,13789.467212258756
1999-07-01,31058.993074762413,21036.76339324145,4201.565952811776,6600.0467744310035,13022.320046372968,13909.50137254699
1999-10-01,31568.69077685912,21050.61704261955,4224.161899604863,6437.286326878207,13554.26055526497,13509.848500147858
2000-01-01,31870.579525566365,21280.273576162122,4349.7328641569475,6683.369848133325,13839.349707083098,14187.165133259372
2000-04-01,31967.91663812423,21105.837030959665,4407.649737276812,6566.011570117861,14025.251059651313,14303.249057318935
2000-07-01,32238.516066947264,21131.899509300427,4439.891765646063,6302.547550943409,13848.138180258498,14030.465233531813
2000-10-01,32559.735966391905,21560.069533156435,4538.513624343825,5940.006809523401,13938.299118108294,14133.75667759064
2001-01-01,32986.3381484807,21627.984439082622,4628.578432500765,6523.373301726439,13956.07233772353,13296.385746205458
2001-04-01,33049.010326075295,21622.880406136075,4720.226790570374,6496.442496845295,13611.873060811302,13638.219359090928
2001-07-01,33437.08959639109,21779.472725187326,4798.301904773297,6619.223233030131,13695.77161829296,13617.601982153208
2001-10-01,33651.36549830994,21898.831763270242,4957.507471359549,6852.611523838969,13050.1575081342,13341.566669358208
2002-01-01,33808.35590097528,22501.199874140784,5016.229408381771,6832.667549894685,13028.73767284701,13465.23867440648
2002-04-01,34334.0733313562,22636.56975140788,5037.589303540754,6956.89449284434,13561.821497706836,14521.049858216145
2002-07-01,34655.96083410913,23414.31939667422,5139.286721849786,6720.768557031126,13844.388486966925,14090.391839200276
2002-10-01,34744.84561192561,23827.173756344793,5118.470609665174,6829.018150107149,13947.28821870098,14708.701620213214
2003-01-01,35176.90600128142,23885.30403407514,5149.448397564622,6862.7563908340935,14377.33754490548,15662.07277993257
2003-04-01,35543.66965168539,24480.283898663256,5231.527130065902,7324.958885578116,14680.95738504889,15240.714678907141
2003-07-01,36113.87073766262,24926.138309939462,5248.054787034267,6949.307950775939,14909.510737501974,15164.3896519592
2003-10-01,36545.623919452126,24793.80496377329,5268.444250106224,7345.980704566532,14810.772443556816,15311.178046156278
2004-01-01,36855.97050512578,25295.670286571207,5273.588525269315,7342.471749546087,15529.091159410986,15874.052490036358
2004-04-01,37384.27581536349,25142.092974394818,5255.333358765456,7531.055891604703,15502.138903928122,16050.34269901087
2004-07-01,37464.44323459796,25330.706769182278,5215.3958992289545,7671.601732298018,15707.95642386723,16064.869625038771
2004-10-01,37909.05328229545,25672.85681751236,5214.044004648441,7331.354674696261,16364.110256626003,16472.301741184314
2005-01-01,38076.141184997294,26059.36931168862,5176.251228437164,7724.712964014186,16492.5201478005,16944.657394954953
2005-04-01,38487.5645621997,26692.44442302195,5197.0101832868795,7500.827794664238,17424.38813201854,17599.25437263057
2005-07-01,39162.55093940119,27212.768613723067,5286.357766769259,7460.175808985114,16769.76090236075,17859.633974249293
2005-10-01,39705.183126677315,28229.56401133595,5361.759622312582,8417.56936726754,17583.335854719247,19073.49949817711
2006-01-01,40184.21601143497,27949.889418332812,5386.757355213247,8033.489125545154,18222.034982237263,18944.578443025453
2006-04-01,41176.80457509922,28710.14380788703,5503.935537840537,8044.1950184214,17960.642309069048,19070.97147236403
2006-07-01,42081.28325764398,28997.223737070897,5447.761503043197,8716.098321187297,18236.224314016123,20100.69179103823
2006-10-01,43262.56145962539,29154.944651174657,5623.041925539208,9120.785107357135,18546.877856117408,19936.480297878083
2007-01-01,43829.031119969244,30106.330580722515,5621.76854737385,9431.39876677778,18357.643266198957,20373.24943066249
2007-04-01,44923.17883689318,30685.25084709345,5663.44848660996,9883.90997164517,18539.726661658373,20319.52234830948
2007-07-01,45386.87243519994,31393.309616904015,5966.721908545126,10446.79206618989,18270.775607856856,20883.627737190378
2007-10-01,46225.91682316613,32345.80316957095,5848.0221347889255,10678.9608471177,18438.17884908737,21341.320669015615
2008-01-01,47266.977238563115,32910.71199519754,6124.8939645582905,10767.483859399745,17971.41867123025,21635.247209568202
2008-04-01,47169.58051856706,32730.996158608144,6219.43891356156,11511.119743502073,18393.453941517695,24228.019900125997
2008-07-01,47379.67656350958,34172.490605110084,6410.535541227212,11776.96198657159,19216.073856295454,23857.56865075061
2008-10-01,46895.25241522323,33103.050032614505,6822.775326752134,10978.526629973909,17610.03982426722,20305.355075789328
2009-01-01,45771.97408471661,30616.900574017694,6996.102433488353,10200.601428741718,16061.808908544617,16019.85219727058
2009-04-01,46369.03978458622,30952.47315164539,7317.040143337252,9959.896880037295,16324.698686769629,15894.681280382703
2009-07-01,46984.87999342391,31026.536267153486,7382.1740925486865,9835.603497331127,16358.100251954802,16598.489584282648
2009-10-01,47697.58870865112,31145.01461098525,7730.515057669594,9467.149102891908,16552.168084146702,17299.07616135108
2010-01-01,48189.11989764973,31059.105741753938,7832.410124297572,9783.893410345278,16970.568342464438,17245.116253897086
2010-04-01,48627.51334805837,31726.466910267736,8064.716048892716,9632.56982220036,16054.048340363603,17126.111485877194
2010-07-01,49471.32908219564,32462.342407617056,8386.598754602026,9641.416098433121,16192.718774447192,17020.448557500247
2010-10-01,49811.01078081693,32850.019743116616,8519.500692168136,9474.67191986002,15862.979679907874,17292.823580325363
2011-01-01,50087.823138778935,33183.23241055013,8565.092143049345,9329.098443883844,16927.73118438399,18312.273153284368
2011-04-01,51136.52797886978,34127.2930373858,8804.766008683535,9860.174700562708,17341.129950075945,18601.706681369054
2011-07-01,51345.49973582323,34180.2947050529,8943.104566708882,10274.272728637323,16390.47957722121,19185.208096215898
2011-10-01,51991.41602391769,34803.66291039391,8822.4636411238,10665.26016405059,16739.07590677316,18960.735318236024
2012-01-01,53078.46862161724,35086.34947728415,9071.45202197147,11151.856851905955,17074.971280408277,20182.52156409247
2012-04-01,53351.22400562942,35522.60595542273,9128.032858312223,10990.557658229107,17114.084670036496,18753.68974736356
2012-07-01,53631.3908868072,35563.01206225358,9084.742875127518,11147.854233154805,17407.62917389973,18940.209631850772
2012-10-01,54265.23987829085,35786.3169897481,9292.94959324483,10850.157342780536,16933.85763481783,19372.530044633284
2013-01-01,54302.03692546808,36249.43582566784,9388.784070826363,10822.755351384481,17254.771222872823,19584.129039648917
2013-04-01,54347.37159187446,35831.60578189659,9482.61863333461,10533.55476717327,16525.803537304877,18338.92324062058
2013-07-01,55174.34593211759,36577.43629139476,9719.054852194817,10927.76766665596,17413.022164154052,18668.981390798028
2013-10-01,55403.09910522678,36810.036678094155,9835.62584254762,10500.131328374915,17420.809807462014,18507.823648869195
2014-01-01,56095.7696337954,37229.59339893142,9833.20293080205,11021.35769222231,17943.399351728523,20200.911433783604
2014-04-01,56440.110800011455,37422.5956511297,9869.527807750032,10670.331061525792,18585.161563656835,20318.042092505264
2014-07-01,56803.20630037033,37595.31356073984,10001.25001309054,11196.06833242809,18253.93576410042,19559.52108747977
2014-10-01,57571.349016116015,37861.22283792246,10049.711841322325,11357.174322139306,18282.44648630357,18781.940785525745
2015-01-01,57512.724642096015,37433.88954259713,10146.227713004651,10625.767154923926,17929.319371588095,18282.756302731606
2015-04-01,58679.167928257564,38232.370689989024,10267.465354520533,11365.047279339231,17907.09152264691,18340.197310607935
2015-07-01,59549.562160583984,38540.31288524514,10319.737180176435,11526.799352217005,17903.27449899082,19057.978513087004
2015-10-01,59475.54439489988,38490.26356807809,10377.17653732643,10278.911204951499,18646.516218962206,18702.23537506506
2016-01-01,60672.10319293173,39116.07783346092,10438.990246108311,10631.279763121047,18646.235048527025,18495.895829171077
2016-04-01,60529.92661422316,38689.037184030945,10501.122112655225,10948.872124560312,19196.45523421528,19481.60051099135
2016-07-01,61599.07222044015,39752.026165951276,10508.763814262906,11440.812426708162,19850.494825980095,19754.34440045871
2016-10-01,62374.99508243101,39699.772441426445,10732.465270311044,11628.867496893408,20680.256489048967,20309.641378498443
2017-01-01,62579.429337779155,39765.42495244872,10777.464384008914,11138.290609523558,20068.4974249451,20626.882575918557
2017-04-01,63760.67085826001,40852.95775542207,10873.995472965487,11314.488151200789,21272.81889038012,20982.796112595446
2017-07-01,63775.09127312467,40596.64630754284,11035.579290934027,10391.116283302128,21374.66383672913,21068.044674478922
2017-10-01,64545.2202921195,41220.75351322614,11087.635957345467,11076.623110939732,21096.00077952113,21649.744033389095
2018-01-01,65119.366473469956,41722.21672126948,11225.600493011349,11352.851138548827,21606.086304460146,20842.496020861254
2018-04-01,65483.39643505307,41124.056992684935,11147.233068657868,11780.401170391775,21353.09062801996,21966.12435528138
2018-07-01,65396.829928064966,41163.03066479168,11023.811376903881,11152.84689153096,22083.141998882125,21205.407524911963
2018-10-01,65412.80288743591,41183.89585193247,10686.307404097752,11521.575681050437,22557.773013684542,22607.493731473285
2019-01-01,65849.90973421614,41250.35515377598,11535.46139750323,10958.24906814125,22964.453809483326,22371.846383505334
2019-04-01,66434.35608089322,42206.83795048899,11552.484645170001,10535.049535038304,22604.730183013893,21705.064357878207
2019-07-01,67009.90257852363,42439.81873532832,11532.13459919298,10208.4829681041,22190.159006896356,21017.228797836247
2019-10-01,67546.24939069763,43128.98663161859,11714.362241975045,10420.646572422902,22432.839679210952,20876.329247319005
2020-01-01,66280.99439565986,42632.10434431274,11434.152124269704,9829.084351177225,21765.049182773917,20582.605372575134
2020-04-01,60752.447600405685,37302.00254736898,11866.732625825813,10341.297874000598,17385.377788556998,17106.59736392995
